,sentence,classification,set
1376,882399112 3337745083 3217380708 1637836422 3218693969 994485099 3217380708 4121755354 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 994485099 2245384272 74537039 2245273601 4073938295 847961216 1362518133 2246699815 4222851645 864942730 1510328189 2245273601 2603173879 2092489639 211903143 2968968094 2803848648 2968968094 2119439498 2976816164 1237121865 847961216 1693589848 2246699815 411967733 864942730 1510328189 2246728737 3545365497 2245273601 1021876022 2245384272 1506563592 2246728737 3542456614 2246728737 3537119515 3217380708 3974650111 864942730 10565946 2245384272 1583799011 2245384272 3624155 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2245273601 3411158823 864662311 1542633699 2976033787 179419379 2114006677 2238033879 2968968094 1498892946 2976033787 1486598263 864674487 617798156 3217380708 3162837314 3218693969 951226070 3218693969 98513984 3218693969 3776905034 2041434490 3118255683 3218693969 3777168895 2968968094 517457164,1.0,test
1377,3351556771 1792562719 3218693969 4179862704 2041434490 3118255683 3218693969 3777168895 3217380708 2488692798 3217380708 2353112200 3218693969 994485099 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 951226070 2245384272 74537039 2245273601 4073938295 847961216 1362518133 2246699815 3315826729 864942730 1510328189 2245384272 3995043796 864674487 2222621677 2246728737 3975275337 2245273601 1735424888 864662311 1542633699 2245384272 562443903 847690172 1188634672 2976033787 3836271195 2968968094 516041383 2976816164 4214532707 3189457552 2950679810 3217380708 111711661 2041434490 1100037548 3218693969 3777168895 3217380708 4121755354 3218693969 994485099 3217380708 3334525955 2245384272 73745272 2245277810 1914229733 2246728737 3537123720 2246728737 3537123720 2246728737 3537123720 2968968094 2119439498 2968968094 2142032900 2968968094 2119439498,1.0,test
1378,2865977551 3974000759 864942730 1971534293 864942730 1971534293 2092489639 2662228479 3217380708 3796841743 3218693969 994485099 3217380708 2994748777 3218693969 994485099 3217380708 3820826669 2092489639 3345225135 3218693969 572760528 3217380708 1842898132 2968968094 1276993226 2968968094 2310811238 3217380708 3981762496 2245384272 2251845666 2246728737 3542456614 2246699815 1054767590 864942730 1510328189 847961216 1362518133 2245273601 4073938295 2245273601 1735424888 864662311 1542633699 2245384272 781912670 847961216 1868602760 3217380708 3918336191 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2245384272 74537039 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2246728737 3657471097,1.0,test
1379,999334238 564293713 864942730 2228063684 864942730 2228063684 848128881 459725929 3217380708 1449131080 3218693969 994485099 3217380708 970433791 3218693969 994485099 3217380708 2994748777 3218693969 994485099 2246699815 1054767590 864942730 1510328189 847961216 1362518133 2245273601 4073938295 2245384272 74537039 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2245273601 1735424888 864662311 1542633699 2245384272 562443903 847690172 314526925 2245384272 3957580956 3217380708 4121755354 3218693969 994485099 3217380708 3933537673 3218693969 951226070 3218693969 98513984 3218693969 951226070 2245277810 1312131881 882399112 485463469 882399112 485463469 882399112 485463469 2976033787 3482873808 2968968094 2117068077 2968968094 2142032900 2968968094 2142032900 2968968094 2117068077 3217380708 1449131080 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2246728737 3835273908,1.0,test
1380,3189457552 2950679810 3217380708 111711661 2041434490 1100037548 3218693969 3777168895 3217380708 4121755354 3218693969 994485099 3217380708 3334525955 2976033787 3836271195 847690172 1188634672 2245384272 562443903 2245273601 3081284555 864662311 1542633699 2976033787 298374928 2132511834 3510196525 3217380708 606428793 864942730 10565946 3217380708 2353112200 3218693969 951226070 3218693969 951226070 3217380708 2369690741 864942730 10565946 2092489639 661260331 2968968094 2803848648 2968968094 2142032900 2968968094 1276993226 3217380708 1761226683 3218693969 994485099 3217380708 1761226683 2968968094 1824088295 3218693969 951226070 3218693969 98513984 3218693969 951226070 3218693969 572760528 2968968094 516041383 2976816164 4214532707 2968968094 2119439498 2968968094 2142032900 2968968094 2119439498 2245384272 73745272 2245277810 1914229733 2246728737 3537123720 2246728737 3537123720 2246728737 3537123720,1.0,test
1381,882399112 3337745083 3217380708 1637836422 3218693969 994485099 3217380708 4121755354 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 994485099 2245384272 74537039 2245273601 4073938295 847961216 1362518133 2246699815 4222851645 864942730 1510328189 2245273601 2603173879 2092489639 211903143 2968968094 2803848648 2968968094 2119439498 2976816164 1237121865 847961216 1693589848 2246699815 411967733 864942730 1510328189 2246728737 3545365497 2245273601 1021876022 2245384272 1506563592 2246728737 3542456614 2246728737 3537119515 3217380708 3974650111 864942730 10565946 2245384272 1583799011 2245384272 3624155 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2245273601 3411158823 864662311 1542633699 2976033787 179419379 2114006677 2238033879 2968968094 1498892946 2976033787 1486598263 864674487 617798156 3217380708 3254486562 2041434490 1100037548 3218693969 3776905034 3218693969 98513984 3218693969 98513984 3218693969 951226070 2968968094 517457164,1.0,test
1382,882399112 3337745083 3217380708 1637836422 3218693969 994485099 3217380708 4121755354 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 994485099 2245384272 74537039 2245273601 4073938295 847961216 1362518133 2246699815 4222851645 864942730 1510328189 2245273601 2603173879 2092489639 211903143 2968968094 2803848648 2968968094 2119439498 2976816164 1237121865 847961216 1693589848 2246699815 411967733 864942730 1510328189 2246728737 3545365497 2245273601 1021876022 2245384272 1506563592 2246728737 3542456614 2246728737 3537119515 3217380708 3974650111 864942730 10565946 2245384272 1583799011 2245384272 3624155 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2245273601 3411158823 864662311 1542633699 2976033787 179419379 2114006677 2238033879 2968968094 1498892946 2976033787 1486598263 864674487 617798156 3217380708 3162837314 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2968968094 517457164,1.0,test
1383,3189457552 2950679810 3217380708 368531313 3217380708 3334525955 3218693969 994485099 3217380708 4121755354 3218693969 951226070 3218693969 951226070 2245384272 618671879 2246728737 3542456614 2976033787 3836271195 847690172 1188634672 2245384272 562443903 2245273601 3081284555 864662311 1542633699 2976033787 298374928 2132511834 3510196525 3217380708 606428793 864942730 10565946 3217380708 2353112200 3218693969 994485099 3217380708 3796841743 2092489639 963029399 2968968094 2803848648 2968968094 2142032900 2968968094 2142032900 2968968094 2803848648 3217380708 2370996728 864942730 10565946 2092489639 661260331 2968968094 2803848648 2968968094 2142032900 2968968094 2142032900 2968968094 1276993226 3217380708 1761226683 3218693969 994485099 3217380708 1761226683 2968968094 1824088295 3218693969 951226070 3218693969 98513984 3218693969 951226070 3218693969 572760528 2968968094 516041383 2976816164 4214532707 2968968094 2119439498 2968968094 2142032900 2968968094 2119439498,1.0,test
1384,882399112 3337745083 3217380708 1857396528 3217380708 3980805843 3217380708 2238101436 3218693969 951226070 3218693969 98513984 3218693969 951226070 2976816164 1243995854 2041434490 631553871 3217380708 738308006 847957139 1083852209 3217380708 2154975788 3218693969 994485099 3217380708 3124581743 2246728737 422715066 3217380708 2370996728 864942730 10565946 2092489639 3345225135 3218693969 572760528 2245384272 2251845666 2246728737 3542456614 3217380708 2154975788 3218693969 994485099 3217380708 3918336191 847961216 1790668568 2246699815 1054767590 864942730 1510328189 3217380708 3772302167 2041434490 1100037548 3218693969 3776905034 3218693969 98513984 3218693969 98513984 3218693969 951226070 3218693969 951226070 3218693969 98513984 3218693969 951226070,1.0,test
1385,882399112 3337745083 3217380708 1637836422 3218693969 994485099 3217380708 4121755354 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 994485099 2245384272 74537039 2245273601 4073938295 847961216 1362518133 2246699815 4222851645 864942730 1510328189 2245273601 2603173879 2092489639 211903143 2968968094 2803848648 2968968094 2119439498 2976816164 1237121865 847961216 1693589848 2246699815 411967733 864942730 1510328189 2246728737 3545365497 2245273601 1021876022 2245384272 1506563592 2246728737 3542456614 2246728737 3537119515 3217380708 3974650111 864942730 10565946 2245384272 1583799011 2245384272 3624155 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2245273601 3411158823 864662311 1542633699 2976033787 179419379 2114006677 2238033879 2968968094 1498892946 2976033787 1486598263 864674487 1759589175 2245384272 2835079913 3217380708 2697110228 2041434490 1100037548 3218693969 3776905034 3218693969 98513984 3218693969 98513984 3218693969 951226070 2968968094 517457164,1.0,test
1386,882399112 3337745083 3217380708 1637836422 3218693969 994485099 3217380708 4121755354 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 994485099 2245384272 74537039 2245273601 4073938295 847961216 1362518133 2246699815 4222851645 864942730 1510328189 2245273601 2603173879 2092489639 211903143 2968968094 2803848648 2968968094 2119439498 2976816164 1237121865 847961216 1693589848 2246699815 411967733 864942730 1510328189 2246728737 3545365497 2245273601 1021876022 2245384272 1506563592 2246728737 3542456614 2246728737 3537119515 3217380708 3974650111 864942730 10565946 2245384272 1583799011 2245384272 3624155 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2245273601 3411158823 864662311 1542633699 2976033787 179419379 2114006677 2238033879 2968968094 1498892946 2976033787 1486598263 864674487 1759589175 2245384272 2835079913 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 3776905034 2041434490 3118255683 3218693969 3777168895 2968968094 517457164,1.0,test
1387,3189457552 1078211001 2968968094 1257718710 2968968094 2142032900 2968968094 2142032900 2968968094 1257718710 3189457552 1078211001 3217380708 1137369414 3218693969 994485099 3217380708 1761226683 2968968094 1824088295 2976033787 298374928 2132511834 3510196525 3217380708 606428793 864942730 10565946 3217380708 2353112200 3218693969 994485099 3217380708 2473389857 2092489639 662511025 2968968094 2803848648 2968968094 2142032900 2968968094 1276993226 3217380708 2510215966 864942730 10565946 3218693969 994485099 3217380708 1137369414 3218693969 994485099 2245273601 3081284555 864662311 1542633699 2245384272 562443903 847690172 1189417193 2976816164 739497037 2968968094 2119439498 2968968094 2119439498 3217380708 2154975788 3218693969 994485099 3217380708 3579962709 3218693969 951226070 3218693969 98513984 3218693969 951226070 2245273601 548743766 2246728737 3537119515 2246728737 3537119515 3218693969 951226070 3218693969 98513984 3218693969 951226070,1.0,test
1388,864662311 26234434 3217380708 3026394695 3218693969 951226070 3218693969 951226070 3217380708 4121755354 3218693969 994485099 3217380708 3334525955 2976033787 3482873808 2968968094 2117068077 2968968094 2142032900 2968968094 2142032900 2968968094 2142032900 2968968094 2117068077 2245384272 3624155 2245384272 568857350 847694221 2583199761,1.0,test
1389,3351556771 1880637161 3218693969 54936104 3217380708 2353112200 3218693969 951226070 3218693969 203749390 3217380708 2353112200 3218693969 994485099 3217380708 2360741695 3217380708 3182824521 2041434490 1101907775 3217380708 1446633534 847957139 1083852209 3218693969 951226070 3218693969 951226070 3218693969 951226070 3218693969 951226070,1.0,test
1390,864942730 1510328189 2246699815 2355616982 848128881 3435152847 2246728737 3818546315 2976033787 1795978025 2968968094 2117068077 2968968094 2142032900 2968968094 2142032900 2968968094 2142032900 2968968094 2117068077 2245384272 1167322652 2245384272 3624155 3217380708 4089138501 3218693969 994485099 3217380708 2360741695 3217380708 3182824521 2041434490 1101907775 3217380708 1445852595 847957139 1083852209 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070,1.0,test
1391,864942730 1510328189 2246699815 3315826729 847961216 717512901 2245384272 4203454020 2976033787 1730555933 2968968094 2117068077 2968968094 2142032900 2968968094 2142032900 2968968094 2142032900 2968968094 2117068077 2245384272 1167322652 2245384272 3624155 3217380708 4089138501 3218693969 994485099 3217380708 2360741695 3217380708 3182824521 2041434490 1101907775 3217380708 1445852595 847957139 1083852209 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070,1.0,test
1392,864942730 10565946 3217380708 3119383463 2132511834 3727977332 2976816164 1272860020 2968968094 2810604122 2092489639 1923187777 2245384272 2089117413 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2245384272 3555434182 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2246699815 2756489526 864942730 1510328189 847961216 1362518133 2245273601 4073938295 2245384272 74537039 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2245273601 1735424888 864662311 1542633699 2245384272 562443903 847690172 314526925 2245384272 3957580956 3217380708 4121755354 3218693969 994485099 3217380708 1449131080 848128881 1914416804 2246728737 3818546315 2246728737 3818546315 3218693969 951226070 3218693969 98513984 3218693969 951226070,1.0,test
