,sentence,classification
1478,2245384272 2251883808 2092489639 1923187777 3217380708 2510215966 2968968094 1276993226 2968968094 2142032900 2968968094 2803848648 864942730 10565946 2246699815 3328145258 847957139 2591432844 864942730 1510328189,1
1479,3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 1842898132 3217380708 3982076256 3217380708 2240430134 3217380708 289801995 2968968094 4142616092 2968968094 1276993226 2968968094 1257718710 3189457552 3195927545 2976816164 4130364232 2245384272 913947419 2245384272 603510687 848128881 3121777292 2246728737 3818546315 2246728737 3818546315 2246728737 1861965050,1
1480,3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3124581743 3217380708 3796841743 2092489639 3044392905 3217380708 658405899 2041434490 1101907775 3217380708 3182824521 3217380708 3983062349 3217380708 2370996728 864942730 10565946 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 2246703798 980020035 2246703798 980020035 3217380708 3856463825 2041434490 1100037548 3218693969 3776905034 3218693969 98513984 3218693969 98513984 3218693969 951226070 2246728737 422715066,1
1481,3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3933537673 2245277810 1837386944 3217380708 3933537673 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2245384272 1583009052 2245384272 2257970297 2092489639 1634606847 2968968094 2803848648 2968968094 2119439498 2976816164 2804033182 2092489639 190406487 2968968094 2803848648 2968968094 2142032900 2968968094 2142032900 2968968094 2142032900 2968968094 2803848648 2246699815 2772996357 847957139 2591432844 864942730 1510328189 2968968094 2119439498 2968968094 2803848648 2245900962 868877654 847433064 2551483158,1
1482,2092489639 662595032 3217380708 783065961 3217380708 1842114921 3217380708 3983062349 3217380708 3820826669 3218693969 951226070 3218693969 951226070 3217380708 3207567135 3218693969 994485099 2246728737 422715066 2968968094 1276993226 2968968094 2142032900 2968968094 2117068077 2976033787 4093258568 2132511834 1280488931 2968968094 416356657 2968968094 2803848648 4269929640 3855292234,1
1483,2245384272 787069595 847961216 717512901 2246699815 4223108416 2245277810 1704599822 2246728737 3537123720 2246728737 3537123720 2246728737 3537123720 864942730 1510328189 2245384272 1510461303 2245384272 1167322652 2246699815 4278941385 864662311 1533864325 864942730 1510328189,1
1484,3218693969 994485099 3217380708 2246340824 1016841875 3452535345 3218693969 951226070 3218693969 951226070 3217380708 2850656190 3217380708 3982076256 3217380708 658782932 2041434490 616028266 2976033787 1180614244 3217380708 3182177290 864942730 10565946 2132511834 2296493092 864674487 1979311206 2246699815 4038637638 2245277810 1704599822 2246728737 3537123720 2246728737 3537123720 2246728737 3537123720 864942730 1510328189 3217380708 2353112200 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070,1
1485,2245384272 2251883808 2092489639 1923187777 3217380708 2510215966 2968968094 1276993226 2968968094 2142032900 2968968094 2803848648 864942730 10565946 2246699815 3315826729 847961216 717512901 2245384272 787069595 2245384272 603510687 848128881 3627524306 2245273601 845764036 2246728737 3537119515 2246728737 3537119515 2245273601 845764036 2246728737 3537119515 2246728737 3537119515 864942730 1510328189,1
1486,3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 2154975788 2976816164 2972062794 2245384272 2766092170 2976033787 321337029 2968968094 2117068077 2968968094 2142032900 2968968094 2142032900 2968968094 416356657 2132511834 1280488931 3217380708 2809361097 2132511834 2296493092 3217380708 3255046070 864942730 10565946 2132511834 2296493092 3217380708 2809361097 864942730 10565946 864942730 10565946,1
1487,2976816164 1621994190 2976816164 773457308 2976033787 1397494279 2976033787 1421345390 2976033787 2252049393 2976816164 360202480 3217380708 3327625720 3218693969 994494548 3217380708 1081775047 864942730 10565946 3218693969 951239203 3218693969 2604585747 2968968094 1276993226 2968968094 2117068077 2246728737 1861965050 2976033787 1228528465 2968968094 516041383 864662311 266675433 2968968094 2117068077 2968968094 2119439498 2246728737 1861965050 2246699815 2323767245 2245384272 3995043796 864674487 2222715027 2246699815 4194366826 2245384272 2064788354 2246728737 3542456614 864942730 1510328189 864942730 1510328189 864674487 1963848833 2246699815 419234037 864674487 2222715027 2245384272 3994088662 2246728737 3542456614 864942730 1510328189,1
1488,2245384272 3995043796 2246699815 2323767245 2976816164 809080546 2976816164 773457308 2976033787 1397494279 2976033787 1421345390 2976033787 2252049393 2976816164 360202480 3217380708 3327625720 3218693969 994494548 3217380708 1081775047 864942730 10565946 3218693969 951239203 3218693969 2604585747 2968968094 1276993226 2968968094 2117068077 2246728737 1861965050 2976033787 1228528465 2968968094 516041383 864662311 266675433 2968968094 2117068077 2968968094 2119439498 2246728737 1861965050 864662311 265892994 864942730 1510328189 864674487 2222715027 2246699815 4194366826 2245384272 592655526 848128881 3010410747 2245384272 592593828 2246728737 3542456614 2245384272 592593828 2246728737 3542456614 864942730 1510328189,1
1489,2976033787 1397494279 2976033787 1421345390 2976033787 2252049393 2976816164 360202480 3217380708 3327625720 3218693969 994494548 3217380708 1081775047 864942730 10565946 3218693969 951239203 3218693969 2604585747 2968968094 1276993226 2968968094 2117068077 2246728737 1861965050 2976033787 1228528465 864662311 266675433 2968968094 516041383 2976816164 773457308 2976816164 809080546 2246699815 2323767245 2245384272 3995043796 864674487 2222715027 2246699815 4194366826 2245384272 3995043796 864674487 2222715027 2246699815 4194366826 2245384272 1167322652 2245384272 1510461303 2245384272 1510461303 2245384272 1510461303 2245384272 1510461303 2245384272 1510461303 2245384272 1510461303 2245384272 1510461303 2245384272 1510461303 2245384272 1510461303 2245384272 1510461303 2245384272 1510461303 2245384272 1510461303 2245384272 1510461303 2245384272 1510461303 2245384272 1173125914 2246728737 3542456614 864942730 1510328189 864942730 1510328189 864942730 1510328189 864662311 265892994 2968968094 2119439498 2968968094 2117068077 2246728737 1861965050,1
1490,2976816164 773457308 2976033787 1397494279 2976033787 1421345390 2976033787 2252049393 2976816164 360202480 3217380708 3327625720 3218693969 994494548 3217380708 1081775047 864942730 10565946 3218693969 951239203 3218693969 2604585747 2968968094 1276993226 2968968094 2117068077 2246728737 1861965050 2976033787 1228528465 2968968094 516041383 864662311 266675433 2968968094 2117068077 2968968094 2119439498 2976816164 809080546 2246699815 2323767245 2245384272 3995043796 864674487 2222715027 2246699815 4194366826 2245384272 1506192421 2245277810 1914229733 2246728737 3537123720 2246728737 3537123720 2246728737 3537123720 864942730 1510328189 864942730 1510328189 864662311 265892994 2246728737 1861965050,1
1491,2245384272 4018142848 2246699815 2323767245 2976816164 2686757852 3217380708 955294715 2968968094 1824088295 2976033787 1397494279 2976033787 1421345390 2968968094 2117068077 2968968094 1276993226 3217380708 3327625720 3218693969 994494548 3217380708 1081775047 3218693969 951239203 3218693969 2604585747 2976816164 360202480 2246728737 1861965050 2976033787 2252049393 2976033787 1228528465 2968968094 516041383 2976816164 773457308 2246728737 1861965050 864662311 266675433 864942730 10565946 2246997334 440332323 864662311 265892994 864942730 1510328189 864662311 1535166686,1
1492,2245273601 3098934668 2245384272 1506993418 2246699815 4278941385 864942730 1510328189 864662311 1533864325 2245384272 1582607016 2245273601 2423543607 2246728737 3537119515 2246728737 3537119515 2245384272 782176117 847957139 2592785365,1
1493,2245384272 1167322652 2246699815 4194366826 864674487 1979311206 2976033787 1486598263 2968968094 1824088295 3217380708 3327625720 3218693969 2070976245 2968968094 1823304278 2976033787 1421345390 2976033787 1397494279 2976816164 778974661 2976033787 2086410360 2968968094 2117068077 2968968094 2117068077 2246699815 1667497117 2246728737 3545365497 864942730 1510328189 2968968094 2119439498 2968968094 2117068077 2976033787 1397494279 2976816164 1012780892 2968968094 2119439498 2968968094 2117068077 2246728737 1861965050 2246728737 1861965050 864942730 1510328189 2245384272 1167322652 2246699815 4278941385 864662311 1533864325 864942730 1510328189,1
1494,4269929640 3218693969 951226070 3217380708 2994748777 2246699815 1384760687 3217380708 1260625356 2968968094 1276993226 2968968094 2803848648 2092489639 1634606847 2968968094 2513428378 2245384272 2251845666 2246728737 3542456614 3217380708 2994748777 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3855292234,1
1495,3218693969 951226070 3218693969 951226070 3217380708 4121755354 3218693969 951226070 3218693969 951226070 3217380708 2994748777 2246699815 1054767590 847961216 1362518133 2245273601 2635303940 2246728737 3537119515 2246728737 3537119515 864942730 1510328189 2245384272 3908647167 847961216 3323076048 847961216 3320089071 2246728737 3824063894,1
1496,2245384272 1506563592 2245273601 1043903882 2976033787 410310586 2968968094 2117068077 2968968094 2142032900 2968968094 2142032900 2968968094 2142032900 2968968094 2117068077 864674487 2807496773 2246699815 1349051879 847957139 2591432844 864942730 1510328189 2246728737 3542456614,1
1497,3218693969 994485099 3217380708 2246340824 1016841875 3452535345 3218693969 951226070 3218693969 951226070 3217380708 3796841743 3217380708 3982076256 3217380708 658782932 2041434490 55489393 2968968094 3625967751 3217380708 2510215966 2092489639 3346582092 2245384272 2258843522 2245273601 1674219510 2245384272 4022716898 864662311 1535166686 864662311 1542633699 864942730 10565946 3217380708 3982076256 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 1857396528 882399112 3337745083,1
1498,3218693969 951226070 3217380708 2994748777 2246699815 2728790744 847961216 717512901 2245384272 787069595 2245384272 1510461303 2245384272 1167322652 2246699815 3328145258 864942730 1510328189 847957139 2591432844 3217380708 3526049670 3218693969 994494548 3217380708 1638122968 882399112 3337745083 3218693969 951239203 3218693969 951239203 3217380708 16198379 864942730 10565946 3218693969 951226070 3218693969 951226070 3217380708 2246340824 3218693969 951226070 1016841875 3452535345,1
1499,3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 4121755354 2245384272 74537039 2245273601 2562008222 2092489639 443741425 2968968094 2803848648 2968968094 2142032900 2968968094 2142032900 2968968094 2803848648 2245384272 1583799011 2245384272 1173125914 2246728737 3542456614,1
1500,2245384272 3153477100 2976033787 1816178031 3189457552 2651067438 2976816164 591586572 2245273601 896700566 2246728737 3537119515 2246728737 3537119515 2245273601 896700566 2246728737 3537119515 2246728737 3537119515 3189457552 3195927545 2968968094 1785683843 864662311 1535166686,1
1501,3218693969 951226070 3218693969 951226070 3217380708 3918336191 3218693969 951226070 3218693969 951226070 3217380708 3162837314 864674487 2077658817 2246699815 4194366826 2245384272 592655526 848128881 3010410747 2245384272 592593828 2246728737 3542456614 2245384272 592593828 2246728737 3542456614 864942730 1510328189 847961216 1790668568 2246699815 411967733 2246728737 3545365497 864942730 1510328189,1
1502,2246997269 3696396894 2246703991 722098967 2246728737 3545363593,1
1503,3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 2850656190 3217380708 3796841743 2092489639 3346582092 3217380708 1871221615 3217380708 3982076256 3217380708 356132508 2132511834 2296493092 2041434490 1100037548 3218693969 3776905034 3218693969 98513984 3218693969 951226070 864942730 10565946 2245384272 2258843522 2245273601 486030630 848128881 4178682433 2246728737 3818546315 2246728737 3818546315 2246728737 3537119515,1
1504,3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 3491109101 3217380708 3025629386 3217380708 3491109101 2245273601 548743766 2246728737 3537119515 2246728737 3537119515 864662311 26234434 2245273601 548743766 2246728737 3537119515 2246728737 3537119515,1
1505,3218693969 951226070 3218693969 951226070 3217380708 1637836422 3218693969 951226070 3218693969 951226070 3217380708 2994748777 2246699815 1909986973 2245384272 1167322652 2245384272 1510461303 2245384272 2257970297 2092489639 1634606847 2968968094 2803848648 2968968094 2119439498 2976816164 2804033182 2092489639 190406487 2968968094 2803848648 2968968094 2142032900 2968968094 2142032900 2968968094 2142032900 2968968094 2803848648 2968968094 2119439498 2968968094 2803848648 2246699815 2323767245 2245384272 2064788354 2246728737 3542456614 864942730 1510328189 864942730 1510328189 882399112 3337745083,1
1506,3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 480680885 3217380708 3982076256 3217380708 871877728 3217380708 3982076256 3217380708 480680885 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3351556771 1791250428 2246703798 3224978178 2245384272 1167268241 2245384272 603510687 848128881 3121777292 2246728737 3818546315 2246728737 3818546315,1
1507,2245384272 179836431 2976816164 4272365792 3217380708 2809361097 2132511834 2296493092 3217380708 3255046070 864942730 10565946 2132511834 2296493092 3217380708 2809361097 864942730 10565946 864942730 10565946 2245384272 3598851503 2246703798 535847852 2246997334 3696402029 2245273601 1614748561 2246728737 3537119515 864662311 1542633699,1
