,sentence,classification,set
1774,2246728737 3818546315 848128881 1145656637 2246728737 3818546315 2976033787 3693875873 2976033787 1397494279 2968968094 517457164 2976033787 1636327326 3217380708 3337860654 3217380708 3025587565 864662311 26234434 3217380708 3980805843 3217380708 3026394695 864662311 26234434 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 2238101436 2976816164 4060296991 2246728737 1861965050 864662311 265892994 3217380708 153234704 864942730 10565946 2976816164 3785494110 864662311 265892994 3217380708 153234704 864942730 10565946 3217380708 871878897 2246699815 3959435364 864662311 1533864325 847961216 717512901 2245384272 701415712 2092489639 1634606847 2968968094 2803848648 2968968094 2142032900 2968968094 2117068077 2976033787 2110118862 2968968094 2811394787 2246699815 909362583 864662311 1533864325 864942730 1510328189 3217380708 1250165012 864942730 10565946,0.0,valid
1775,2246728737 3545365497 2246699815 2664995851 864942730 1510328189 864674487 1979311206 2976033787 3450671348 3217380708 3429697732 864942730 10565946 2976816164 4235853284 2246728737 1861965050 2976033787 1226975992 864662311 266675433 2968968094 517457164 2976033787 1676823234 3189457552 3194612514 2968968094 2131356872 2976816164 3246071060 864674487 1963848833 2246699815 2664995851 2246728737 3545365497 864942730 1510328189 2976033787 2232695517 2976033787 953509831 864674487 1979311206 2246699815 2827868305 864942730 1510328189 3217380708 2994748777 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2976816164 3177290410 864662311 265892994 2968968094 516041383 2976033787 1808477881 864674487 1979311206 2246699815 4036774035 864942730 1510328189 2245273601 1740924291 864662311 1542633699 2245273601 3032734483 847961216 1362518133 2246699815 1054767590 864942730 1510328189 3217380708 2994748777 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3579962709 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 928676150 3217380708 1354413470 2976816164 3783696047 2246728737 1861965050 2246728737 1861965050 2246728737 422715066,0.0,valid
1776,2246728737 1861965050 2976816164 1453537174 2246728737 1861965050 2132511834 4009133293 2976033787 1048103838 3217380708 737935622 864942730 10565946 2143075994 4020128175 2976033787 1478885873 2976033787 2761319679 3351556771 3725356643 2976816164 3871159421 2246728737 1861965050 2246728737 1861965050 2976033787 2202598049 2092489639 3968746622 3217380708 3925172229 864942730 10565946 2246699815 909362583 864662311 1533864325 864942730 1510328189 3217380708 970433791 3218693969 951226070 3218693969 951226070 3217380708 2905660137 864662311 26234434 3218693969 951226070 3218693969 951226070,0.0,valid
1777,2246728737 3975275337 864674487 1978844073 2976033787 953509831 2976033787 954800030 864674487 1979311206 2246699815 1349051879 847957139 2591432844 864942730 1510328189 2976033787 675765711 864662311 266675433 2976033787 1286704427 864674487 617798156 3217380708 1135286194 3218693969 951226070 3218693969 951226070 3217380708 3983062349 3217380708 3631761933 864942730 10565946 3217380708 4042373501 3217380708 3665214933 864662311 26234434 3189457552 4197146180 3217380708 369500293 3217380708 3120642300 2246728737 422715066 847961216 1790668568 2246699815 1054767590 864942730 1510328189 3217380708 2994748777 3218693969 951226070 3218693969 951226070 3217380708 3026394695 864662311 26234434 3217380708 4089138501 2245384272 616155759 2246703798 530250207 2246699815 176403689 2246728737 3545365497 2246728737 3545365497 3218693969 994485099 3189457552 2651067438 2976816164 4237010320 2246728737 1861965050 2246728737 1861965050,0.0,valid
1778,2246728737 3975275337 864674487 2154935424 2246699815 2827868305 864942730 1510328189 3217380708 200184615 3217380708 3228757619 2246728737 422715066 2132511834 2296493092 3217380708 3228757619 3217380708 200184615 2976033787 2992008339 3217380708 970433791 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 1428903162 3218693969 994485099 848127915 271903915 864942795 2378775366 864942730 2378779377 2246699815 2827868305 864942730 1510328189 864674487 2222715027 2245384272 4008337421 2245384272 603510687 848128881 3012865236 2246728737 3818546315 2245384272 3992410619 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2246728737 422715066,0.0,valid
1779,2246728737 3975275337 864674487 1963389888 2976816164 2871146062 847961216 1693589848 2246699815 4222851645 864942730 1510328189 2245273601 3236764739 2246699815 3855312692 864662311 1533864325 864942730 1510328189 3217380708 3579962709 3218693969 951226070 3218693969 951226070 3217380708 2905660137 864662311 26234434 3218693969 951226070 3218693969 951226070 2976033787 2691733263 3189457552 3194612514 2968968094 4256629345 3217380708 2739805032 3217380708 4194974166 2092489639 932734850 3217380708 3974650111 864942730 10565946 2246699815 2784506312 864662311 1533864325 864942730 1510328189 2245384272 864365306 1026928756 1271691605 3217380708 2269473515 2041434490 3458774156 2041434490 136366266 2041434490 222023415 2092489639 1256946769 2246728737 3657471097,0.0,valid
1780,2246728737 3975275337 864674487 1963389888 2976816164 1523283218 2976033787 1260399517 2245384272 3129492592 864674487 2222715027 2246699815 1349051879 847957139 2591432844 864942730 1510328189 3217380708 3337860654 3217380708 3797992517 2092489639 2608733601 2968968094 2811394787 2976033787 3987247535 2132511834 4006278292 2976033787 2406885669 3217380708 1630260676 864942730 10565946 3217380708 3120667717 3217380708 4160234444 847957139 1083852209 3217380708 1630260676 864942730 10565946 2246728737 422715066,0.0,valid
1781,2246728737 3975275337 864674487 2222621677 2245384272 3995043796 2246699815 4194366826 864942730 1510328189 864674487 1963848833 2976816164 1739921836 2245384272 913947419 2245384272 603510687 848128881 3012865236 2246728737 3818546315 2245384272 603510687 2245384272 1510461303 2245384272 3624155 3217380708 3808467027 2132511834 2296565457 3217380708 2720313463 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3182824521 2041434490 1101907775 2968968094 2119439498 2968968094 1276993226 3217380708 1842898132 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 951226070 3218693969 951226070 3217380708 3334525955 2976033787 3914893947 2245273601 895910141 2246728737 3537119515 2246728737 3537119515,0.0,valid
1782,2246728737 1861965050 2976816164 3871159421 2246728737 1861965050 3351556771 3725356643 2976033787 2761319679 2976033787 2285529321 847961216 1693331843 2246699815 4222851645 864942730 1510328189 2245273601 1351825692 847961216 1362518133 2246699815 2574917850 864942730 1510328189 2092489639 203851115 2968968094 2803848648 2968968094 2803848648 2092489639 3718710299 3217380708 3278587996 864942730 10565946 999334238 3531344838 2246728737 3835273908 864942730 2228063684 864942730 2228063684 3217380708 3579962709 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3925172229 864942730 10565946 2092489639 3968746622 2976033787 2202598049 2246699815 909362583 864662311 1533864325 864942730 1510328189,0.0,valid
1783,2246728737 3975275337 864674487 2076190208 3217380708 1135286194 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 1135286194 864674487 2076190208 2246728737 3975275337 3217380708 2308348490 2246699815 1054767590 864942730 1510328189 847961216 1693331843 2976033787 2285529321 2976033787 2761319679 3351556771 3725356643 2976816164 3871159421 2246728737 1861965050 2246728737 1861965050 2976033787 2202598049 2092489639 3968746622 3217380708 3925172229 864942730 10565946 2246699815 909362583 864662311 1533864325 864942730 1510328189,0.0,valid
1784,2246728737 3542456614 2245384272 1173125914 2245384272 1510461303 2245384272 3624155 3217380708 3777243454 2041434490 1101907775 3217380708 1191280979 1016841875 3452535345 3217380708 1803337813 2245384272 2849741637 864662311 1535166686 2092489639 3346539298 2245384272 2089117413 3217380708 4121755354 3218693969 951226070 3218693969 951226070 3217380708 2353112200 3218693969 951226070 3218693969 951226070 3217380708 3982076256 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3982076256 3217380708 4164236649 2041434490 458993620 2132511834 1864772688 2041434490 257851290 2041434490 3458774156,0.0,valid
1785,864666390 847957139 2599973650 2245273601 1370310341 2246699815 4222851645 864942730 1510328189 847961216 1693331843 2976033787 2285529321 2976033787 2455017113 2968968094 2117068077 2968968094 1276993226 3217380708 38011023 3217380708 4194974166 2092489639 932734850 3217380708 3925172229 864942730 10565946 2246699815 2784506312 864662311 1533864325 864942730 1510328189 1016841875 3452535345 3217380708 3579962709 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070,0.0,valid
1786,2246728737 422715066 3217380708 3662562115 3217380708 1683958275 2245384272 2835079913 864674487 2222715027 2246699815 892756502 864942730 1510328189 2976033787 2202598049 2092489639 3968746622 2976033787 2761319679 3351556771 3725356643 2976816164 3871159421 2246728737 1861965050 2246728737 1861965050 2976033787 2285529321 847961216 1693331843 2246699815 4222851645 864942730 1510328189 2245273601 1370310341 847957139 2599973650 3217380708 3579962709 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3925172229 864942730 10565946 3189457552 4197146180 3217380708 2797039712 864942730 10565946 3189457552 4197146180,0.0,valid
1787,864666390 2246728737 3537119515 2245273601 3990065839 864662311 1542633699 2976033787 3966046416 2976033787 2455017113 2968968094 1824088295 3217380708 2639787768 3217380708 4194974166 2092489639 932734850 3217380708 3925172229 864942730 10565946 2246699815 2784506312 864662311 1533864325 864942730 1510328189 1026928756 1271691605 2245384272 4120224926 2245384272 751208592 847336149 1962385743 2246703798 915245989 847957139 2591428991,0.0,valid
1788,2246728737 3537119515 2245273601 2423543607 2246728737 3537119515 2245384272 172238518 2976033787 3791102067 3217380708 3182177290 864942730 10565946 2132511834 3510196525 2976033787 3791102067 3217380708 3925172229 864942730 10565946 2092489639 2557045420 2968968094 2803848648 2968968094 2142032900 2968968094 2117068077 2976033787 2617658656 3217380708 3182177290 864942730 10565946 2132511834 3510196525 2976033787 4005047778 3217380708 3182177290 864942730 10565946 2132511834 3510196525 2976033787 3791102067 3217380708 3182177290 864942730 10565946 2132511834 3510196525 2976033787 3791102067 3217380708 3182177290 864942730 10565946 2132511834 3510196525 2976033787 3791102067 3217380708 3925172229 864942730 10565946 2092489639 2557045420 2968968094 2803848648 2968968094 2142032900 2968968094 2117068077 2976033787 2617658656 3217380708 3182177290 864942730 10565946 2132511834 3510196525 2976033787 4005047778 3217380708 3182177290 864942730 10565946 2132511834 3510196525 2976033787 3791102067 3217380708 3182177290 864942730 10565946 2132511834 3510196525 2245384272 912632640 2245384272 1510461303 2245384272 787341104 847957139 2592785365 2245273601 895910141 2246728737 3537119515 2246728737 3537119515 2245384272 3599139274 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2245384272 172238518 2245273601 2423543607 2246728737 3537119515 2246728737 3537119515 2245384272 912632640 2245384272 1510461303 2245384272 787341104 847957139 2592785365 2245273601 895910141 2246728737 3537119515 2246728737 3537119515 2245384272 3599139274 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070,0.0,valid
1789,2246728737 1858577693 2976033787 2847919965 2976033787 1228528465 864662311 266675433 2968968094 2117068077 2968968094 2119439498 2976816164 778974661 2246728737 1861965050 2976033787 1397494279 2968968094 2117068077 2968968094 2119439498 2976816164 773457308 2246728737 1861965050 2976033787 2232695517 2976033787 1228528465 864662311 266675433 2968968094 517457164 2976033787 1636327326 3217380708 2619881800 2976033787 1808477881 2968968094 516041383 2976816164 773457308 2246728737 1861965050 864674487 1979311206 2246699815 2664995851 2246728737 3545365497 864942730 1510328189 2246699815 3362986285 2245384272 1167322652 2245384272 1167268241 2246703798 530250207 2246699815 176403689 2246728737 3545365497 2246728737 3545365497 2246699815 2157595070 864662311 1533864325 864942730 1510328189,0.0,valid
1790,2246728737 3537119515 2245273601 2423543607 2246728737 3537119515 2245384272 1582607016 2245273601 3917675302 864674487 2807496773 2246699815 2827868305 864942730 1510328189 3217380708 1686095578 3189457552 4194776273 3218693969 3143719699 3218693969 98513984 3218693969 951226070 2246699815 4222851645 864942730 1510328189 847961216 1693331843 2976033787 2285529321 2976033787 2761319679 3351556771 3725356643 2976816164 3871159421 2246728737 1861965050 2246728737 1861965050 2976033787 2202598049 2092489639 3968746622 3217380708 3925172229 864942730 10565946 2246699815 909362583 864662311 1533864325 864942730 1510328189,0.0,valid
1791,2246728737 1861965050 2976816164 3871159421 2246728737 1861965050 3351556771 3725356643 2976033787 2761319679 2976033787 2285529321 847961216 1693331843 2246699815 4222851645 864942730 1510328189 2245273601 3404182290 847336149 1934901047 2246703798 3956360032 3217380708 1634017026 3189457552 4194776273 3218693969 3143719699 3218693969 98513984 3218693969 951226070 3217380708 3579962709 3218693969 951226070 3218693969 951226070 3217380708 2905660137 864662311 26234434 3218693969 951226070 3218693969 951226070 3217380708 3925172229 864942730 10565946 2092489639 3968746622 2976033787 2202598049 2246699815 909362583 864662311 1533864325 864942730 1510328189,0.0,valid
