,sentence,classification
1139,999334238 564293713 864942730 2228063684 864942730 2228063684 848128881 3035449400 2246728737 3818546315 3217380708 1449131080 3218693969 994485099 3217380708 2994748777 3218693969 994485099 3217380708 2994748777 3218693969 994485099 2246699815 1054767590 864942730 1510328189 847961216 1362518133 2245273601 4073938295 2245273601 1735424888 864662311 1542633699 2245384272 1582607016 2245273601 3927890045 864674487 2807475527 2246728737 3975275337 2245384272 781912670 847961216 1868602760 3217380708 3918336191 3218693969 951226070 3218693969 951226070 3217380708 1637836422 882399112 3337745083 3218693969 951226070 3218693969 951226070 2245384272 4003049590 864674487 2115476908 3217380708 3162837314 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 994485099 2246699815 1054767590 864942730 1510328189 847961216 1362518133 2245273601 1467778651 2246728737 3537119515 3217380708 3579962709 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2246728737 3835273908,0
1140,2865977551 3974000759 864942730 1971534293 864942730 1971534293 2092489639 2662228479 3217380708 3796841743 3217380708 3796970912 2092489639 661260331 3218693969 572760528 3217380708 4089138501 3217380708 3981762496 3217380708 2309124039 3218693969 951226070 3218693969 951226070 2246699815 1054767590 864942730 1510328189 847961216 1362518133 2245273601 4073938295 2245273601 1735424888 864662311 1542633699 2245384272 1582607016 2245273601 3927890045 864674487 2807475527 2246728737 3975275337 2245384272 4003049590 864674487 2215059400 2245384272 2835079913 3217380708 4121755354 3218693969 951226070 3218693969 951226070 3217380708 3162837314 864674487 2076190208 2246728737 3975275337 3218693969 951226070 3218693969 951226070 2245384272 4003049590 864674487 2115476908 3217380708 3162837314 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 994485099 2245384272 618671879 2246728737 3542456614 2968968094 2803848648 2968968094 2310811238 2246728737 3657471097,0
1141,864674487 2076190208 2246728737 3975275337 3217380708 3162837314 3218693969 994485099 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 951226070 2245384272 3957580956 847690172 314526925 2245384272 562443903 2245273601 1735424888 864662311 1542633699 2245273601 4073938295 847961216 1362518133 2246699815 1054767590 864942730 1510328189 3217380708 2309124039 3217380708 3983062349 3217380708 3820826669 2092489639 1389140885 3218693969 572760528 2246699815 1805166875 864942730 1510328189 848128881 3012778962 2245384272 592593828 2246728737 3542456614 2245384272 592593828 2246728737 3542456614 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 2245384272 74537039 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070,0
1142,2865977551 2033980123 864942730 1971534293 864942730 1971534293 2092489639 332168919 2976816164 3405578652 2968968094 516041383 2976033787 732795900 2143075994 183631286 2968968094 1412710081 2968968094 2119439498 2245384272 2297583734 3217380708 4121755354 3218693969 994485099 3217380708 3162837314 864674487 431202968 2245273601 1619222458 2246728737 3537119515 2246728737 3537119515 3218693969 951226070 3218693969 98513984 3218693969 951226070 2246728737 1858577693 2968968094 2810604122 2092489639 814885194 3217380708 1187730664 2041434490 1100037548 3218693969 3776905034 3218693969 98513984 3218693969 3776905034 2041434490 1100037548 3217380708 2473389857 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 951226070 3218693969 98513984 3218693969 951226070,0
1143,864674487 2076190208 2246728737 3975275337 3217380708 1136130381 3217380708 3124581743 3218693969 994485099 3217380708 2154975788 3218693969 994485099 3217380708 3124581743 2246728737 422715066 2976816164 1828971747 2041434490 631553871 3217380708 2082340947 2246728737 422715066 3217380708 738308006 2041434490 631553871 847957139 1083852209 3217380708 2154975788 3218693969 994485099 3217380708 2353112200 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 2353112200 3218693969 3777168895 2041434490 3118255683 3218693969 725322217 2041434490 3118255683 3218693969 3777168895 2246728737 422715066,0
1144,1016841875 3452535345 3217380708 2246340824 3218693969 994485099 3217380708 1857396528 882399112 3337745083 3217380708 3982076256 3218693969 951226070 3218693969 951226070 3217380708 2353112200 3218693969 994485099 3217380708 2238101436 3217380708 368531313 3189457552 4195680018 3217380708 368531313 3217380708 2238101436 3218693969 994485099 3217380708 3162837314 864674487 2076190208 2246728737 3975275337 3218693969 951226070 3218693969 951226070 2976816164 172434485 2041434490 631553871 3217380708 542690499 3189457552 1078211001 2968968094 2131356872 847957139 1083852209 3218693969 951226070 3218693969 951226070,0
1145,882399112 3337745083 3217380708 1637836422 3218693969 994485099 3217380708 4121755354 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 994485099 2245384272 74537039 2245273601 4073938295 847961216 1362518133 2246699815 411967733 864942730 1510328189 2246728737 3545365497 2245273601 1735424888 864662311 1542633699 2245384272 562443903 847690172 1189417193 2976816164 739497037 2968968094 2119439498 2968968094 2142032900 2968968094 2142032900 2968968094 2142032900 2968968094 2119439498 3217380708 690607827 3189457552 4197146180 3217380708 1495702616 3218693969 3777168895 2041434490 1100037548 2245277810 994237755 2246728737 3537123720 2246728737 3537123720 2246728737 3537123720,0
1146,882399112 3337745083 3217380708 1637836422 3218693969 994485099 3217380708 4121755354 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 994485099 2245384272 74537039 2245273601 4073938295 847961216 1362518133 2246699815 411967733 864942730 1510328189 2246728737 3545365497 2245273601 1735424888 864662311 1542633699 2245384272 562443903 847690172 1189417193 2976816164 739497037 2968968094 2119439498 2968968094 2142032900 2968968094 2142032900 2968968094 2142032900 2968968094 2119439498 3217380708 2154975788 3218693969 994485099 3217380708 2473389857 2092489639 1912836315 3218693969 571978829 3218693969 3776905034 2041434490 3118255683 3218693969 540046244 3218693969 951226070 3218693969 98513984 3218693969 951226070,0
1147,882399112 3337745083 3217380708 1637836422 3218693969 994485099 3217380708 4121755354 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 994485099 2245384272 74537039 2245273601 4073938295 847961216 1362518133 2246699815 4222851645 864942730 1510328189 2245273601 826682052 2092489639 211903143 2968968094 2803848648 2968968094 2117068077 2976033787 1786160715 2245384272 912632640 2245384272 1510461303 2245384272 1173125914 2246728737 3542456614 3217380708 3925172229 864942730 10565946 2246728737 3537119515 2245273601 3411158823 864662311 1542633699 2976033787 179419379 2114006677 2238033879 2968968094 1334177065 3217380708 1842898132 3217380708 1842898132 2968968094 1824088295 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070,0
1148,1016841875 3452535345 3217380708 2424973678 3218693969 994485099 3217380708 4121755354 3218693969 951226070 3218693969 951226070 3217380708 3026394695 864662311 26234434 2245384272 2297583734 2143075994 183631286 2968968094 1412710081 2968968094 2119439498 2976816164 3405578652 2092489639 332168919 2865977551 2033980123 864942730 1971534293 864942730 1971534293 2092489639 2916997041 2968968094 2810604122 2246728737 3657471097 3217380708 2473389857 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 951226070 3218693969 98513984 3218693969 951226070 2968968094 516041383 2976033787 732795900 2246728737 1858577693,0
1149,3351556771 1791271074 3217380708 4165543522 3218693969 951226070 3218693969 951226070 3217380708 3988861584 2245384272 73745272 2245277810 1914229733 2246728737 3537123720 2246728737 3537123720 2246728737 3537123720 2976816164 739497037 847690172 1189417193 2245384272 562443903 2245273601 1735424888 864662311 1542633699 2245273601 4073938295 847961216 1362518133 2246699815 411967733 864942730 1510328189 2246728737 3545365497 2245384272 74537039 3217380708 4121755354 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 994485099 2968968094 2119439498 2968968094 2119439498,0
1150,2865977551 2392622418 864942730 1971534293 864942730 1971534293 2968968094 2302361865 2976033787 1739309282 2245384272 3599139274 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2976033787 675765711 864662311 266675433 2976033787 4143260864 847690172 1188634672 2245384272 3957580956 3217380708 4121755354 3218693969 994485099 3217380708 3933537673 3218693969 951226070 3218693969 98513984 3218693969 951226070 2245277810 994237755 2246728737 3537123720 2246728737 3537123720 2246728737 3537123720 2968968094 2302361865,0
1151,1016841875 3452535345 3217380708 2424973678 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3982076256 3217380708 1163048604 2092489639 3346539298 2245384272 2089117413 3217380708 2697110228 2041434490 1101907775 3217380708 1446633534 847957139 1083852209 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 1163048604 3218693969 951226070 3218693969 951226070 3217380708 2353112200 3218693969 951226070 3218693969 951226070 3217380708 3162837314 864674487 2115476908 2245384272 4008337421 2245384272 1510461303 2245384272 1173125914 2246728737 3542456614 3218693969 951226070 3218693969 951226070,0
1152,3189457552 1078211001 2968968094 2131356872 2976816164 172434485 2041434490 631553871 3217380708 542690499 847957139 1083852209 3217380708 2238101436 3218693969 994485099 3217380708 2353112200 3218693969 951226070 3218693969 951226070 3217380708 368531313 3189457552 4195680018 3217380708 368531313 3217380708 2238101436 3218693969 994485099 3217380708 3162837314 864674487 2076190208 2246728737 3975275337 3218693969 951226070 3218693969 951226070 3217380708 2353112200 3218693969 994485099 3217380708 3207567135 3218693969 951226070 3218693969 98513984 3218693969 951226070 2246728737 422715066,0
1153,882399112 3337745083 3217380708 1637836422 3218693969 994485099 3217380708 4121755354 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 994485099 2245384272 74537039 2245273601 4073938295 847961216 1362518133 2246699815 411967733 864942730 1510328189 2246728737 3545365497 2245273601 1735424888 864662311 1542633699 2245384272 562443903 847690172 1189417193 2976816164 739497037 2968968094 2119439498 2968968094 2119439498 3217380708 2154975788 3218693969 994485099 3217380708 970433791 3218693969 951226070 3218693969 98513984 3218693969 951226070 2976033787 2531774451 3189457552 3194612514 2968968094 1257718710 2968968094 2142032900 2968968094 2142032900 2968968094 2117068077,0
1154,882399112 3337745083 3217380708 1637836422 3218693969 994485099 3217380708 4121755354 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 994485099 2245384272 74537039 2245273601 4073938295 847961216 1362518133 2246699815 411967733 864942730 1510328189 2246728737 3545365497 2245273601 1735424888 864662311 1542633699 2245384272 562443903 847690172 1189417193 2976816164 1369398354 2968968094 516041383 2976033787 1236795370 2246728737 1858577693 3217380708 2154975788 3218693969 994485099 3217380708 3933537673 3218693969 951226070 3218693969 98513984 3218693969 951226070 2245277810 1514213548 2245273601 2642331247 882399112 485458970 882399112 485458970 2246728737 3537123720 2246728737 3537123720,0
1155,1016841875 3452535345 3217380708 2424973678 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3982076256 3217380708 2353112200 3218693969 994485099 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 951226070 2245384272 2297583734 2143075994 183631286 2968968094 1412710081 2968968094 2119439498 2976816164 3405578652 2092489639 332168919 2865977551 4162792596 864942730 1971534293 864942730 1971534293 2132511834 100267188 2968968094 458873279 3217380708 2473389857 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 951226070 3218693969 98513984 3218693969 951226070 2968968094 516041383 2976033787 732795900 2246728737 1858577693,0
1156,2865977551 2033980123 864942730 1971534293 864942730 1971534293 2092489639 332168919 2976816164 3405578652 2968968094 516041383 2976033787 732795900 2143075994 183631286 2968968094 1412710081 2968968094 2119439498 2245384272 2297583734 3217380708 4121755354 3218693969 994485099 3217380708 3162837314 864674487 431202968 2245273601 1619222458 2246728737 3537119515 2246728737 3537119515 3218693969 951226070 3218693969 98513984 3218693969 951226070 2246728737 1858577693 2968968094 2810604122 2092489639 1497079384 2245384272 2251845666 2246728737 3542456614 3217380708 2473389857 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 951226070 3218693969 98513984 3218693969 951226070,0
1157,2865977551 2033980123 864942730 1971534293 864942730 1971534293 2092489639 332168919 2976816164 3405578652 2968968094 516041383 2976033787 732795900 2143075994 183631286 2968968094 1412710081 2968968094 2119439498 2245384272 2297583734 3217380708 4121755354 3218693969 994485099 3217380708 3162837314 864674487 431202968 2245273601 1619222458 2246728737 3537119515 2246728737 3537119515 3218693969 951226070 3218693969 98513984 3218693969 951226070 2246728737 1858577693 2968968094 2810604122 2092489639 814885194 3217380708 2330510286 3189457552 4194776273 3218693969 3143719699 3218693969 3776905034 2041434490 1100037548 3217380708 2473389857 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 951226070 3218693969 98513984 3218693969 951226070,0
